,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle
74398,0.2513,0.20102,0.22497,0.23112,0.32037,0.3766,0.33409,0.41881,0.01935,0.00108,0.43006,0.28627,82.98
105782,0.55812,0.45269,0.51676,0.56707,0.6015,0.61038,0.61456,0.6172,0.58915,0.21679,0.14661,0.16161,83.35
49177,0.28026,0.23075,0.21587,0.25145,0.37171,0.39801,0.39136,0.40514,0.22618,0.00839,0.28776,0.22734,76.28
71579,0.36352,0.40303,0.51227,0.60298,0.67515,0.70994,0.72778,0.74114,0.65003,0.19887,0.59189,0.37685,71.81
82980,0.81815,0.71042,0.80551,0.68119,0.78041,0.89026,0.71925,0.95728,0.01206,0.00073,0.04016,0.04518,80.19
70242,0.35001,0.39713,0.38478,0.45498,0.71655,0.81227,0.71624,0.85194,0.04991,0.00047,0.66722,0.43486,69.61
95908,0.14355,0.15227,0.16251,0.19611,0.32074,0.36802,0.34402,0.39633,0.04843,0.00036,0.27885,0.19385,36.98
40774,0.63285,0.61822,0.64881,0.68857,0.79542,0.83592,0.81728,0.85523,0.4798,0.03181,0.6405,0.51996,37.35
50506,0.25459,0.32088,0.34102,0.43976,0.69474,0.7781,0.72299,0.83892,0.09894,0.0003,0.75472,0.53918,49.17
155707,0.50174,0.45894,0.48251,0.50298,0.62941,0.68502,0.6399,0.7113,0.22215,0.00439,0.35167,0.31515,69.56
106418,0.83526,0.78449,0.81981,0.83148,0.83876,0.8401,0.82906,0.83738,0.73059,0.17247,0.09218,0.11471,58.0
139924,0.41691,0.38064,0.41552,0.42871,0.45048,0.46632,0.4552,0.48168,0.24528,0.0072,0.10236,0.11857,65.62
85807,0.26401,0.36001,0.3997,0.54093,0.75541,0.81318,0.79375,0.85744,0.30078,0.00042,0.86814,0.65026,38.78
92828,0.20305,0.26321,0.21216,0.36695,0.76687,0.85641,0.84852,0.91077,0.37893,0.00066,0.65114,0.43681,44.24
84450,0.25361,0.33476,0.34748,0.40671,0.65702,0.77193,0.67689,0.85154,0.02509,0.00039,0.72696,0.43131,62.21
196408,0.40347,0.37907,0.38625,0.4106,0.56035,0.62597,0.57445,0.6618,0.12892,0.001,0.24686,0.21827,71.88
89556,0.18689,0.20291,0.21694,0.27795,0.47737,0.55895,0.54212,0.62235,0.10249,0.00062,0.60179,0.3978,68.28
166320,1.0193,0.95355,0.98305,0.88731,0.94513,1.00802,0.87885,1.0439,0.10795,0.00038,0.82635,0.58501,47.52
39663,0.62294,0.58757,0.62616,0.65594,0.71289,0.75953,0.74897,0.8231,0.61117,0.39548,0.55488,0.43017,63.15
180119,0.73209,0.69597,0.71781,0.70294,0.72351,0.73767,0.69812,0.74352,0.34904,0.00202,0.04569,0.05819,31.45
118229,0.64327,0.55618,0.61222,0.64577,0.66244,0.66848,0.66959,0.67298,0.63556,0.29425,0.16322,0.18785,79.9
37900,0.23218,0.18252,0.17278,0.17072,0.17122,0.17118,0.16401,0.17039,0.07322,0.00098,0.15635,0.13793,70.98
178471,0.82738,0.79333,0.83146,0.84622,0.85581,0.85944,0.85178,0.85737,0.80386,0.33743,0.12753,0.15571,38.86
90658,0.27344,0.28115,0.37135,0.42205,0.48143,0.5298,0.55123,0.60937,0.26006,0.00099,0.88509,0.6962,76.08
96713,0.2587,0.29668,0.37443,0.41897,0.66093,0.76302,0.70142,0.81523,0.09071,0.0003,0.743,0.52883,36.39
84713,0.21407,0.22844,0.29847,0.31558,0.38635,0.43813,0.40825,0.48513,0.0419,0.0004,0.42868,0.28404,42.31
11016,0.41707,0.41229,0.47066,0.50492,0.56566,0.59641,0.60773,0.62824,0.46137,0.05364,0.59274,0.39733,42.52
187208,0.74684,0.71292,0.73621,0.74746,0.77064,0.78442,0.76328,0.79236,0.66761,0.26999,0.14896,0.17502,46.04
162412,0.70176,0.6713,0.70371,0.70758,0.73478,0.75487,0.7255,0.76972,0.46565,0.17599,0.19318,0.19993,41.23
158985,0.50266,0.48975,0.55811,0.64672,0.83235,0.84029,0.8206,0.84821,0.57925,0.18769,0.1517,0.17338,72.8
164174,0.84923,0.80671,0.84004,0.85208,0.86301,0.86487,0.85559,0.86334,0.7069,0.1302,0.0765,0.09626,34.35
179078,0.81641,0.79141,0.83306,0.85278,0.92537,0.97724,0.89688,1.01685,0.68973,0.20151,0.52806,0.50436,39.26
188168,0.67497,0.62514,0.65474,0.6452,0.72042,0.7727,0.71484,0.79688,0.20319,0.00049,0.05863,0.07166,62.09
174119,0.57193,0.54501,0.58709,0.64094,0.74466,0.78057,0.75645,0.79158,0.55717,0.32436,0.19073,0.21985,71.83
135546,0.67192,0.65036,0.66397,0.68634,0.7492,0.78898,0.74736,0.83411,0.54558,0.1212,0.07386,0.09333,44.35
54001,0.23014,0.25958,0.30229,0.35223,0.5456,0.62146,0.57477,0.66281,0.0814,0.00032,0.6378,0.4459,34.01
152813,0.8523,0.81034,0.84282,0.85376,0.87018,0.87601,0.85959,0.87822,0.56613,0.03719,0.43735,0.34387,34.48
18340,0.11047,0.08172,0.06856,0.06341,0.06275,0.06212,0.05638,0.06028,0.01398,0.00036,0.04838,0.03767,50.17
123835,0.49016,0.48235,0.50787,0.55159,0.63545,0.66529,0.67089,0.69302,0.4993,0.08496,0.09726,0.12362,32.74
122100,1.00027,0.92954,0.97793,0.97345,0.97725,0.97448,0.94118,0.96452,0.66482,0.06293,0.05256,0.06714,43.28
134244,0.78679,0.71146,0.75876,0.76963,0.77433,0.77261,0.75982,0.76742,0.61813,0.12367,0.10171,0.12429,71.98
97904,0.25007,0.31335,0.40047,0.4485,0.75482,0.86,0.76314,0.91022,0.05837,0.00028,0.86109,0.62288,55.29
93425,0.64184,0.68747,0.80637,0.85706,0.95034,0.97472,0.9156,0.99339,0.25053,0.00045,0.93692,0.83507,61.1
179738,0.80024,0.76619,0.80003,0.81585,0.84181,0.85596,0.84541,0.86664,0.60646,0.06207,0.31781,0.32932,37.2
197281,0.86593,0.81734,0.84874,0.86179,0.87867,0.88332,0.87059,0.87942,0.79128,0.23328,0.12146,0.14274,47.94
49806,0.81615,0.77894,0.81436,0.82627,0.85079,0.87013,0.84939,0.88885,0.64713,0.1561,0.69375,0.55063,45.01
46151,0.49711,0.46509,0.4903,0.5058,0.52718,0.53713,0.52905,0.5473,0.31874,0.00537,0.49796,0.44252,55.42
68286,0.17432,0.19579,0.2192,0.25306,0.38304,0.43228,0.39269,0.46001,0.03946,0.00036,0.45999,0.33894,35.84
171645,0.61683,0.57253,0.6167,0.63731,0.71505,0.77452,0.73115,0.83121,0.48178,0.05411,0.06897,0.08654,69.94
190710,0.82036,0.78125,0.81084,0.80694,0.82977,0.85006,0.8113,0.86465,0.54055,0.03166,0.07201,0.08806,32.44
27591,0.71033,0.64689,0.68358,0.68711,0.70952,0.72625,0.69754,0.74031,0.39561,0.02255,0.5946,0.49591,68.99
177488,0.55758,0.55865,0.74277,0.91337,0.95653,1.00185,0.89741,1.03304,0.49233,0.23377,0.41604,0.38536,46.63
79046,0.52878,0.5567,0.72476,0.82364,0.92126,0.94979,0.91056,0.97794,0.33222,0.00116,0.92606,0.86919,81.55
4583,0.28444,0.29216,0.32239,0.32987,0.41271,0.46882,0.43301,0.52258,0.1045,0.00158,0.50844,0.37949,32.56
11932,0.68969,0.65411,0.69208,0.72182,0.76988,0.79502,0.78388,0.81823,0.64007,0.26476,0.4994,0.34267,57.44
77678,0.32731,0.37608,0.39132,0.49766,0.68383,0.72418,0.73472,0.75444,0.56891,0.05554,0.63444,0.47167,56.06
13998,0.4179,0.43083,0.45068,0.51103,0.70341,0.75468,0.74054,0.7812,0.36506,0.00146,0.73621,0.55883,37.02
151156,0.8213,0.77548,0.80764,0.82486,0.84691,0.85446,0.84424,0.85808,0.76242,0.29989,0.12505,0.15243,54.72
164961,0.8374,0.78143,0.81821,0.83293,0.83543,0.83354,0.82995,0.82926,0.80466,0.34292,0.18787,0.21104,61.97
32890,0.33339,0.33652,0.35957,0.37351,0.51479,0.58874,0.54065,0.64886,0.06888,0.00031,0.57292,0.39913,54.09
26619,0.45409,0.42523,0.44839,0.42724,0.45469,0.48434,0.44627,0.51527,0.07045,0.00033,0.53678,0.40884,53.43
61969,0.14374,0.13791,0.14699,0.15472,0.23044,0.2643,0.24282,0.28876,0.02434,0.0003,0.2683,0.17295,43.51
91336,0.22381,0.22542,0.25502,0.29794,0.44923,0.49378,0.48584,0.51637,0.21557,0.00077,0.44813,0.34294,66.99
50361,0.31635,0.28893,0.35731,0.46218,0.66634,0.73721,0.69359,0.80098,0.10509,0.00192,0.70684,0.4914,83.74
46145,0.28646,0.27141,0.30711,0.36227,0.59635,0.71999,0.64511,0.74053,0.08557,0.00058,0.5048,0.31948,74.33
11913,0.76105,0.72941,0.76566,0.77724,0.80449,0.82113,0.80147,0.8377,0.49966,0.04446,0.61365,0.46126,41.21
28733,0.24879,0.25271,0.28827,0.32166,0.41618,0.47242,0.47186,0.55142,0.10485,0.00035,0.74503,0.52418,49.54
16452,0.61057,0.5165,0.55092,0.55344,0.57284,0.58679,0.55858,0.59891,0.20768,0.0008,0.49498,0.39764,77.63
4703,0.43194,0.3675,0.40071,0.42186,0.46215,0.4764,0.46094,0.47831,0.26562,0.02293,0.38446,0.25188,77.58
10760,0.44056,0.41595,0.43619,0.4413,0.44906,0.45651,0.44997,0.46452,0.30118,0.01913,0.41682,0.33225,42.49
160743,0.82058,0.77768,0.81948,0.83955,0.84854,0.85561,0.85459,0.86176,0.74711,0.29495,0.59685,0.45982,53.57
183759,0.46147,0.42732,0.50338,0.54336,0.57743,0.59409,0.59664,0.60417,0.49406,0.15573,0.45388,0.29379,67.44
48344,0.25178,0.20275,0.18814,0.18598,0.29217,0.34519,0.2691,0.3663,0.00821,0.00086,0.2444,0.12684,81.72
160659,0.67314,0.65225,0.68467,0.72556,0.84694,0.89234,0.85848,0.91213,0.4131,0.01907,0.46459,0.35452,48.22
85340,0.13831,0.09406,0.07583,0.06991,0.06831,0.06652,0.05965,0.06316,0.01499,0.0007,0.04678,0.03531,72.04
2859,0.40962,0.38013,0.38886,0.41875,0.49943,0.52032,0.51587,0.53097,0.32827,0.00978,0.40515,0.28861,62.26
5830,0.46056,0.38052,0.41081,0.43049,0.44944,0.45817,0.45287,0.46775,0.29231,0.01343,0.4415,0.37296,79.14
95385,0.39034,0.44216,0.43663,0.51628,0.83846,0.94913,0.82308,0.98742,0.04752,0.00034,0.61147,0.39921,59.03
24790,0.46784,0.41691,0.44626,0.47494,0.53561,0.57169,0.53925,0.60787,0.23335,0.00278,0.45163,0.36562,76.86
148667,0.70253,0.66998,0.69004,0.7027,0.73512,0.75254,0.73372,0.7661,0.59265,0.12916,0.0961,0.11585,38.02
179114,0.892,0.84581,0.87907,0.89013,0.89726,0.89839,0.88952,0.89694,0.84053,0.32015,0.12756,0.15568,46.53
126356,0.91554,0.86666,0.89593,0.90639,0.90655,0.90279,0.89876,0.8959,0.89166,0.35375,0.13497,0.16383,48.06
172311,0.70718,0.67483,0.72498,0.7561,0.79716,0.82446,0.80682,0.8706,0.62016,0.19596,0.10269,0.12665,64.34
80879,0.23604,0.28527,0.34009,0.39913,0.51878,0.55921,0.55689,0.58822,0.3125,0.00291,0.51502,0.38562,63.26
115349,0.54688,0.50966,0.5707,0.61922,0.79277,0.8099,0.7601,0.82066,0.24461,0.00108,0.07131,0.08471,74.21
138043,0.45346,0.43309,0.44689,0.44482,0.51332,0.55841,0.51083,0.59775,0.18162,0.00268,0.10931,0.12642,41.16
150393,0.49427,0.47646,0.49909,0.47286,0.54452,0.60013,0.52586,0.64057,0.13055,0.00175,0.18642,0.16124,48.72
118327,0.68963,0.61401,0.66282,0.69575,0.74033,0.74505,0.72802,0.74482,0.68658,0.29032,0.12084,0.14424,77.74
17788,0.14764,0.17668,0.14476,0.24355,0.42515,0.45388,0.45662,0.4637,0.35967,0.04036,0.28038,0.16815,37.49
70965,0.23564,0.27053,0.33154,0.40985,0.56619,0.62349,0.66092,0.6943,0.58055,0.10345,0.89524,0.73554,48.75
107803,0.48891,0.46437,0.4697,0.48891,0.54637,0.55898,0.53933,0.56423,0.26933,0.00317,0.06992,0.08678,33.77
82382,0.22145,0.26591,0.28987,0.37895,0.6692,0.72957,0.72922,0.73197,0.64769,0.21254,0.58132,0.39561,45.35
184826,0.8667,0.82817,0.8669,0.88457,0.90408,0.91947,0.91977,0.95006,0.78936,0.21705,0.07448,0.09413,33.74
68334,0.3758,0.42833,0.49596,0.57935,0.93242,0.97327,0.88217,0.99697,0.13048,0.00036,0.89528,0.59014,37.63
26087,0.53834,0.52607,0.56587,0.60428,0.71082,0.77391,0.76279,0.84682,0.52541,0.32432,0.70861,0.48603,52.86
58423,0.23238,0.25423,0.26644,0.31973,0.47506,0.52134,0.51561,0.55134,0.22845,0.00052,0.60208,0.4591,36.46
120094,0.72373,0.6664,0.70573,0.73007,0.77866,0.81346,0.77607,0.83322,0.66659,0.23744,0.16052,0.18222,70.69
4011,0.67973,0.66142,0.70805,0.74245,0.87363,0.96403,0.91869,1.06641,0.65187,0.39732,0.7191,0.49845,38.6
36473,0.23201,0.25693,0.38154,0.4562,0.54838,0.60146,0.62691,0.65454,0.47914,0.03528,0.50427,0.36178,53.12
46929,0.41407,0.46077,0.54022,0.63171,0.92435,0.94822,0.88218,0.96661,0.34395,0.0268,0.83462,0.61734,52.91
103067,0.52421,0.46201,0.50991,0.54034,0.61205,0.64841,0.63962,0.68278,0.28237,0.00128,0.07676,0.09025,77.06
78666,0.2778,0.33122,0.36263,0.47044,0.76596,0.85765,0.79818,0.88759,0.16468,0.00047,0.76968,0.57723,67.3
64884,0.2332,0.2443,0.28608,0.30005,0.39251,0.45069,0.41822,0.51463,0.03189,0.00046,0.63504,0.47503,65.61
105982,0.7726,0.72932,0.76363,0.77087,0.81183,0.84471,0.79613,0.8748,0.51082,0.06568,0.10162,0.12541,59.2
129837,0.54024,0.51639,0.5268,0.55112,0.60742,0.62256,0.60557,0.63272,0.31534,0.00371,0.05611,0.07135,35.8
37988,0.40322,0.44132,0.45479,0.56726,0.79103,0.84611,0.84994,0.88067,0.55847,0.0342,0.65,0.39382,31.45
106513,0.73515,0.71099,0.78241,0.81282,0.87368,0.90896,0.88135,0.92402,0.68613,0.25744,0.10849,0.13301,60.06
120132,0.20513,0.19799,0.26284,0.30211,0.3548,0.38481,0.39939,0.42334,0.2703,0.00679,0.26981,0.23003,69.2
85163,0.23919,0.25435,0.28845,0.33814,0.48657,0.53681,0.53239,0.56822,0.23819,0.00071,0.52238,0.4026,55.9
50987,0.10986,0.10554,0.10499,0.13484,0.21572,0.23397,0.23602,0.24584,0.15825,0.00436,0.23112,0.16447,58.46
158002,0.53945,0.4688,0.52001,0.56319,0.68966,0.72261,0.6638,0.74187,0.26991,0.00237,0.08482,0.10039,80.88
11749,0.61289,0.57907,0.60958,0.63618,0.67897,0.69167,0.68464,0.69711,0.53815,0.1252,0.53723,0.42454,58.65
28977,0.59974,0.56646,0.60373,0.62591,0.64585,0.6552,0.65711,0.66616,0.55303,0.13988,0.57516,0.48265,55.15
72435,0.55114,0.66436,0.75648,0.85483,0.94012,0.97593,0.89445,0.99719,0.16438,0.00036,0.94138,0.73092,43.49
47603,0.34219,0.32422,0.3384,0.39405,0.50664,0.53499,0.5259,0.55954,0.24996,0.00288,0.57239,0.43098,72.09
25981,0.52643,0.45385,0.48862,0.5062,0.52997,0.54383,0.53352,0.55718,0.30741,0.01,0.4471,0.36254,76.56
24605,0.2921,0.3129,0.37946,0.39318,0.48681,0.53215,0.4813,0.55421,0.07027,0.0003,0.49612,0.35589,42.58
39080,0.95921,0.89501,0.93497,0.88342,0.92441,0.96486,0.86899,0.99235,0.19833,0.01128,0.90375,0.80687,50.34
60734,0.34151,0.33825,0.37155,0.46887,0.66712,0.71342,0.7103,0.7439,0.38764,0.00294,0.69664,0.53769,77.98
36801,0.66324,0.63722,0.67081,0.68557,0.71888,0.73238,0.71712,0.74221,0.44332,0.0242,0.683,0.57337,37.39
55249,0.27526,0.36653,0.52124,0.52679,0.59128,0.66245,0.61083,0.71118,0.07054,0.00037,0.84003,0.70383,39.61
18354,0.40308,0.30967,0.33892,0.35892,0.40344,0.42658,0.40377,0.44169,0.17691,0.00242,0.3604,0.28782,83.71
1877,0.60783,0.6194,0.66817,0.75209,0.96353,1.06352,1.00245,1.08108,0.41234,0.02183,0.70695,0.39745,42.36
131683,0.72173,0.66366,0.70203,0.72004,0.73865,0.74945,0.73419,0.75416,0.61555,0.11328,0.08542,0.10579,70.02
191647,0.67089,0.62269,0.69249,0.72983,0.77593,0.81904,0.82596,0.86064,0.56459,0.06865,0.10493,0.12292,65.21
68262,0.30612,0.3584,0.42986,0.48817,0.62225,0.68868,0.67311,0.75083,0.20354,0.00032,0.89273,0.66705,45.65
151532,0.28725,0.32186,0.42158,0.485,0.56681,0.60656,0.60829,0.6231,0.42635,0.0228,0.47218,0.31923,35.32
24798,0.59673,0.57328,0.61105,0.60742,0.63502,0.65497,0.62679,0.67725,0.2214,0.0004,0.67922,0.55007,36.95
74319,0.29383,0.36678,0.38584,0.45202,0.56091,0.61051,0.57807,0.65683,0.10139,0.00031,0.47835,0.40457,52.38
14398,0.49994,0.45844,0.46632,0.4991,0.63963,0.69613,0.65141,0.72437,0.15878,0.00056,0.39492,0.26147,70.43
184955,0.50076,0.46499,0.51572,0.54878,0.59994,0.62625,0.62049,0.65706,0.44598,0.15737,0.1386,0.16377,73.85
50623,0.2421,0.20124,0.23103,0.23985,0.34955,0.41957,0.36014,0.47751,0.01227,0.00086,0.45181,0.28431,82.28
99468,0.21614,0.23704,0.23744,0.29574,0.52412,0.59459,0.53473,0.63357,0.04539,0.00038,0.58408,0.3956,63.79
88024,0.32962,0.35295,0.42631,0.4179,0.56626,0.67643,0.54876,0.74015,0.00875,0.00063,0.69447,0.40228,78.59
80276,0.28064,0.33028,0.4323,0.49909,0.68034,0.74611,0.71667,0.79228,0.20169,0.00034,0.7411,0.60581,47.68
173100,0.51883,0.48112,0.49125,0.49575,0.49959,0.50125,0.49583,0.50164,0.46401,0.21776,0.0947,0.11676,52.51
67433,0.21396,0.24412,0.29974,0.34487,0.48054,0.54751,0.52459,0.61323,0.0795,0.00043,0.66761,0.47605,53.91
78502,0.21669,0.25787,0.26909,0.31113,0.51331,0.57522,0.52446,0.60529,0.06472,0.00034,0.60109,0.41412,43.36
107147,0.56777,0.50443,0.54623,0.56968,0.58529,0.59037,0.58651,0.59424,0.45846,0.04695,0.09701,0.11688,75.72
171468,0.76892,0.73182,0.76496,0.79116,0.86374,0.89268,0.89477,0.90888,0.73824,0.07571,0.08136,0.10172,49.63
146540,0.8249,0.74116,0.79813,0.81638,0.82423,0.82422,0.81208,0.82151,0.74171,0.3095,0.12604,0.15173,73.35
47764,0.54679,0.51524,0.53722,0.55816,0.63398,0.67273,0.64128,0.69881,0.42195,0.07963,0.55075,0.41235,60.12
121784,0.6059,0.58926,0.61178,0.64326,0.73275,0.76158,0.7406,0.77231,0.50866,0.09414,0.08341,0.10427,34.79
108651,0.43534,0.48446,0.55499,0.71068,1.03365,1.03645,1.02872,1.03931,0.82272,0.08575,0.17635,0.21524,39.01
98879,0.18603,0.24198,0.24354,0.34067,0.58007,0.67128,0.64,0.74151,0.10272,0.00035,0.7327,0.5233,55.78
144503,0.62689,0.59731,0.63193,0.69003,0.79879,0.84357,0.76383,0.87282,0.51722,0.1128,0.10506,0.12882,68.83
196442,0.84879,0.80053,0.83452,0.84734,0.8536,0.85487,0.84738,0.85419,0.73604,0.25258,0.13696,0.16512,53.12
192746,0.55037,0.4782,0.53388,0.55845,0.58403,0.59971,0.58795,0.61206,0.44937,0.1143,0.1436,0.16387,79.87
85828,0.25502,0.20745,0.21463,0.27716,0.48328,0.54053,0.52331,0.569,0.16464,0.00111,0.46034,0.32913,81.83
124188,0.66686,0.5753,0.63309,0.66234,0.67808,0.68397,0.67316,0.68574,0.56764,0.14555,0.11501,0.13665,80.09
74188,0.22095,0.24917,0.28659,0.334,0.47989,0.54443,0.54303,0.60542,0.1825,0.0004,0.74678,0.58848,41.87
170304,0.73726,0.70885,0.75666,0.77223,0.81167,0.84039,0.80649,0.86157,0.52661,0.08892,0.43475,0.36029,54.19
133349,0.76353,0.73018,0.76426,0.77703,0.79706,0.81074,0.79022,0.8129,0.69324,0.18985,0.10799,0.13027,49.33
122072,0.70364,0.67199,0.69238,0.70665,0.7207,0.72618,0.7224,0.73107,0.68561,0.28951,0.09917,0.12323,35.11
110692,0.67836,0.6053,0.65777,0.68751,0.74065,0.76159,0.74088,0.77009,0.50966,0.06177,0.11387,0.13485,75.52
103938,0.41979,0.40295,0.42547,0.47701,0.58155,0.61899,0.6282,0.65888,0.44335,0.06504,0.13295,0.15602,64.4
85654,0.25466,0.25662,0.33374,0.34645,0.40099,0.44414,0.41152,0.48827,0.0457,0.00052,0.58851,0.44467,68.65
131643,0.35245,0.35872,0.41626,0.49361,0.64871,0.69484,0.70539,0.73462,0.47782,0.01244,0.41087,0.38431,62.58
154061,0.73648,0.68611,0.72501,0.74506,0.7588,0.76323,0.76283,0.76802,0.69048,0.21365,0.11435,0.1395,63.47
166921,0.69966,0.63031,0.68221,0.70587,0.7223,0.72999,0.72201,0.73523,0.59708,0.14871,0.12998,0.15198,74.54
124469,0.74605,0.67825,0.72178,0.7378,0.74771,0.75072,0.7386,0.7494,0.60736,0.10574,0.12289,0.14428,72.27
182655,0.53608,0.41099,0.48777,0.53045,0.54855,0.55749,0.55243,0.56499,0.43266,0.0481,0.07345,0.08638,84.8
95147,0.24787,0.27946,0.3185,0.41923,0.66799,0.74568,0.77233,0.82472,0.48235,0.00514,0.85904,0.64075,53.51
110573,0.64756,0.58123,0.62571,0.64444,0.65762,0.66351,0.65418,0.66723,0.50305,0.0527,0.06854,0.08513,74.7
167386,0.54131,0.48606,0.51578,0.55113,0.67143,0.73206,0.70271,0.74439,0.33427,0.01086,0.49265,0.3891,72.6
39075,0.47777,0.4179,0.44511,0.45593,0.5209,0.55605,0.52755,0.58371,0.136,0.0006,0.44987,0.31729,75.38
45133,0.46698,0.38373,0.40356,0.42343,0.4752,0.48797,0.46738,0.49269,0.1936,0.00122,0.44143,0.36099,78.98
11196,0.74004,0.71681,0.75073,0.78805,0.90427,0.97503,0.95685,1.0363,0.63407,0.15027,0.80715,0.6169,40.75
41314,0.51369,0.49905,0.52491,0.57497,0.68126,0.72542,0.71798,0.77297,0.39093,0.02439,0.65534,0.48414,60.21
32067,0.78846,0.75851,0.79424,0.81624,0.84678,0.85877,0.85176,0.86732,0.63871,0.07721,0.68474,0.54234,34.32
116355,0.48056,0.44464,0.46981,0.4777,0.50616,0.5275,0.50663,0.5493,0.30154,0.02283,0.09912,0.11954,67.22
40174,0.31565,0.32676,0.31623,0.39485,0.59356,0.64049,0.63773,0.66624,0.37922,0.02153,0.49172,0.37713,61.45
57293,0.13652,0.11132,0.11459,0.12148,0.1771,0.21007,0.1882,0.24764,0.00718,0.00043,0.29582,0.18849,72.45
46263,0.31187,0.29611,0.3168,0.32747,0.36538,0.39346,0.37552,0.41909,0.18216,0.01597,0.39671,0.31562,68.17
84983,0.21449,0.22407,0.22734,0.28688,0.41793,0.44495,0.44488,0.45622,0.29056,0.01387,0.40428,0.30242,59.91
39609,0.33881,0.30965,0.3336,0.38319,0.46926,0.49355,0.4834,0.50112,0.26051,0.00345,0.40405,0.29828,73.52
80719,0.282,0.33808,0.39364,0.52859,0.78756,0.8788,0.91271,0.9727,0.57811,0.00895,0.95398,0.68975,31.93
140293,0.68128,0.64479,0.68356,0.71349,0.78402,0.8186,0.81928,0.8487,0.67546,0.25851,0.14629,0.17228,60.08
5218,0.83549,0.79004,0.83287,0.85475,0.88099,0.90957,0.87945,0.93063,0.74643,0.29807,0.69217,0.57297,56.68
41522,0.31483,0.3318,0.34369,0.39766,0.5948,0.65619,0.64622,0.69122,0.27643,0.00067,0.6412,0.46084,34.06
40731,0.41994,0.39728,0.38186,0.46242,0.55037,0.59387,0.50481,0.61604,0.02829,0.00097,0.43263,0.21957,81.08
35732,0.38243,0.30089,0.32382,0.34302,0.41647,0.44292,0.41522,0.45701,0.09728,0.00129,0.34579,0.24465,81.99
67166,0.33025,0.31673,0.37362,0.40754,0.43979,0.47117,0.48923,0.51336,0.34868,0.01401,0.76471,0.68226,77.45
70045,0.24191,0.22056,0.25511,0.30572,0.46461,0.51317,0.49878,0.55228,0.13741,0.00121,0.45415,0.31088,77.94
20564,0.45127,0.43592,0.43929,0.49815,0.6556,0.69696,0.69004,0.70624,0.46369,0.06224,0.45301,0.30477,63.18
156484,0.75409,0.71896,0.75519,0.76139,0.80059,0.82535,0.78416,0.84535,0.4495,0.02029,0.07511,0.09444,53.58
56385,0.26749,0.3113,0.34396,0.47425,0.71363,0.75811,0.74747,0.76669,0.43678,0.00587,0.47707,0.3907,74.57
171001,0.61019,0.5801,0.61155,0.63451,0.69812,0.72186,0.71042,0.73867,0.40112,0.00324,0.07042,0.08854,51.41
192759,0.63548,0.57557,0.59748,0.52636,0.61209,0.68501,0.57517,0.71988,0.02175,0.00038,0.06713,0.07048,68.98
31728,0.33589,0.31496,0.33293,0.3423,0.37016,0.38608,0.378,0.40288,0.16978,0.00066,0.43952,0.3764,41.46
34735,0.28661,0.30244,0.33632,0.41103,0.64908,0.73737,0.75342,0.80285,0.42609,0.00253,0.76979,0.58856,51.87
124662,0.59626,0.57734,0.58763,0.63333,0.77907,0.85619,0.75541,0.89012,0.40031,0.02301,0.07388,0.09226,65.22
24914,0.40223,0.37385,0.38931,0.44336,0.53768,0.56148,0.55481,0.57857,0.35329,0.05301,0.41993,0.27192,71.69
125424,0.34451,0.35523,0.36123,0.43882,0.66577,0.72557,0.70772,0.75071,0.34307,0.01181,0.17096,0.17696,60.64
12724,0.44747,0.43601,0.45745,0.46344,0.51685,0.5448,0.51075,0.55724,0.21212,0.00463,0.48477,0.3421,39.65
117015,0.40707,0.45145,0.47452,0.56917,0.79939,0.91379,0.81445,0.98843,0.25148,0.03598,0.16822,0.16255,42.5
28865,0.32054,0.4012,0.49264,0.59638,0.73102,0.77853,0.78732,0.8122,0.5843,0.05071,0.73011,0.51317,63.01
141979,0.66282,0.63973,0.6926,0.75003,0.88573,0.95563,0.96233,0.98363,0.73336,0.20292,0.09534,0.11741,50.34
154214,0.81716,0.77695,0.80938,0.84297,0.91543,0.95645,0.95423,0.9875,0.72676,0.17784,0.10063,0.12351,42.9
38340,0.57404,0.54252,0.55871,0.54413,0.56085,0.57758,0.54343,0.58947,0.17567,0.00034,0.52298,0.42046,34.06
173913,0.57088,0.49109,0.52841,0.5507,0.55913,0.56325,0.56302,0.56957,0.47257,0.14787,0.47988,0.41822,76.54
176576,0.26134,0.24063,0.26044,0.26151,0.37407,0.45205,0.39507,0.51137,0.0123,0.00042,0.43264,0.28236,70.24
14368,0.29557,0.2481,0.26716,0.2815,0.30367,0.31392,0.31122,0.32458,0.20784,0.03843,0.29012,0.22527,77.76
88154,0.21921,0.23155,0.26947,0.29331,0.3717,0.41137,0.38492,0.44372,0.05745,0.00051,0.47282,0.33892,60.12
133823,0.61077,0.58276,0.60957,0.6353,0.68518,0.70934,0.72287,0.73993,0.66754,0.31685,0.13666,0.16732,45.65
32214,0.52373,0.44055,0.46861,0.46866,0.49467,0.51552,0.4846,0.53458,0.14866,0.00072,0.40743,0.29818,77.64
6357,0.57165,0.56241,0.62643,0.62413,0.69027,0.77036,0.72887,0.91196,0.23424,0.00067,0.81658,0.59236,44.0
